,index,IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: grain size ($\mu$m),PROPERTY: ROM Density (g/cm$^3$),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year,Unnamed: 0.1,alloy_names,structure,phase_1,phase_2,phase_3,phase_4,phase_5,vol_phase1,vol_phase2,vol_phase3,vol_phase4,vol_phase5,alloy,density_kgm3,solidus,liquidus,Ac_Al,entropy_jmol,enthalpy_jmol,gibbs_jmol,Al,Co,Fe,Ni,Si,Cr,Mn,Nb,Mo,Ti,Cu,C,V,Zr,B,Sn,Ta,Hf,W,Zn,Re,Y,Delta_SS,Phase_Weight_Min,Phase_BCC,Phase_BCC+BCC,Phase_BCC+Sec.,Phase_FCC,Phase_FCC+BCC,Phase_FCC+Sec.,Phase_No Data,Phase_Other,Density,Modulus,Cost,Tm,Misfit,Rbar,delta,shear,bulk,pugh,VEC,SMIX,ModulusMX,DensityMX,TmMX,R_MX,shearMX,bulkMX,VECMX
39,105,12,Al1 Co1 Cr1 Fe1 Ni1 Si0.6,BCC,CAST,,6.0,,,C,25.0,1834.0,2195.0,,3.0,178.0,,,,10.1016/j.msea.2010.07.049,2010,105,Al1 Co1 Cr1 Fe1 Ni1 Si0.6,SS+IM,BCC_B2#1,BCC_B2#2,CR3SI_A15#1,,,0.11103195313615244,0.66773931774922,0.22122872911462751,,,Al1 Co1 Cr1 Fe1 Ni1 Si0.6,1116.71,1384.93,6775.631683029661,5.928069589490965e-07,74.16812487856305,-6161.394047272707,-100577.41701768347,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.10714285714285716,0.17857142857142858,,,,,,,,,,,,,,,,,1186.4303634250555,BCC,1,0,0,0,0,0,0,0,6.5905375640358645,178.07142857142856,9.710714285714284,1684.3785714285714,3.4050204081632662,126.97678571428571,0.06364034828966293,66.78571428571428,147.50000000000003,2.208556149732621,6.857142857142858,1.7774979145731742,232.0,6.578621246322763,1246.6799999999996,27.86999999999999,115.0,104.0,7.0
40,106,12,Al1 Co1 Cr1 Fe1 Ni1 Si0.8,BCC+Sec.,CAST,,5.8,,,C,25.0,2179.0,2664.0,,2.0,,,,,10.1016/j.msea.2010.07.049,2010,106,Al1 Co1 Cr1 Fe1 Ni1 Si0.8,SS+IM,BCC_B2#1,BCC_B2#2,CR3SI_A15#1,,,0.10634585920441007,0.6392539856078431,0.254400155187747,,,Al1 Co1 Cr1 Fe1 Ni1 Si0.8,1092.78,1377.77,6677.577898968431,7.338732257505869e-07,73.17225655529835,-8634.40836827014,-101782.69096316492,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.13793103448275862,0.1724137931034483,,,,,,,,,,,,,,,,,1189.1389562463685,BCC+Sec.,0,0,1,0,0,0,0,0,6.443581588104394,173.55172413793102,9.444827586206896,1684.4689655172415,3.835633769322236,126.57413793103451,0.06495153030663267,64.48275862068965,145.86206896551727,2.262032085561498,6.7586206896551735,1.7886363384232993,232.0,6.578621246322763,1246.6799999999996,27.86999999999999,115.0,104.0,7.0
41,108,13,Al0.25 Co1 Cr1 Cu0.75 Fe1 Ni1 Ti0.5,FCC,CAST,,7.5,,,C,25.0,750.0,1970.0,,39.0,103.0,,,,10.1016/j.jallcom.2008.11.059,2008,108,Al0.25 Co1 Cr1 Cu0.75 Fe1 Ni1 Ti0.5,SS+IM,BCC_B2#2,FCC_L12#1,FCC_L12#2,,,0.3148689947581229,0.15835892901362802,0.5267720762282491,,,Al0.25 Co1 Cr1 Cu0.75 Fe1 Ni1 Ti0.5,1031.65,1165.09,7259.632451645187,8.451065521554045e-08,83.46597362785727,21572.639057052587,-84679.54537120972,0.045454545454545456,0.18181818181818185,0.18181818181818185,0.18181818181818185,,0.18181818181818185,,,,0.09090909090909093,0.13636363636363635,,,,,,,,,,,,1114.51368873399,FCC,0,0,0,1,0,0,0,0,7.716401946904181,194.9090909090909,11.350909090909093,1765.280909090909,1.5119423553719011,127.89772727272728,0.05446214709618172,75.0,158.0,2.1066666666666665,8.0,1.8700042258563856,209.0,6.239398742616035,1246.6799999999996,22.03,89.0,104.0,8.0
42,109,13,Al0.5 Co1 Cr1 Cu0.5 Fe1 Ni1 Ti0.5,FCC+BCC,CAST,,7.1,,,C,25.0,1580.0,2389.0,,17.0,161.0,,,,10.1016/j.jallcom.2008.11.059,2008,109,Al0.5 Co1 Cr1 Cu0.5 Fe1 Ni1 Ti0.5,SS+IM,BCC_B2#2,FCC_L12#1,FCC_L12#2,SIGMA#1,,0.4985638280807746,0.34917737403979204,0.09913375204105496,0.053125045838378335,,Al0.5 Co1 Cr1 Cu0.5 Fe1 Ni1 Ti0.5,1004.75,1152.94,7068.074333113797,1.729993893279942e-07,81.45008521549362,14410.075693570983,-89275.88278575239,0.09090909090909093,0.18181818181818185,0.18181818181818185,0.18181818181818185,,0.18181818181818185,,,,0.09090909090909093,0.09090909090909093,,,,,,,,,,,,1209.6675405166,FCC+BCC,0,0,0,0,1,0,0,0,7.432792913148908,192.1818181818182,11.123636363636363,1745.9945454545457,1.7965834710743809,128.59636363636363,0.05954448080385441,73.99999999999999,155.0909090909091,2.0958230958230963,7.636363636363638,1.8937882323911377,209.0,6.239398742616035,1246.6799999999996,22.03,89.0,104.0,8.0
43,110,13,Al0.75 Co1 Cr1 Cu0.25 Fe1 Ni1 Ti0.5,FCC+BCC,CAST,,6.8,,,C,25.0,1900.0,2697.0,,12.0,164.0,,,,10.1016/j.jallcom.2008.11.059,2008,110,Al0.5 Co1 Cr1 Cu0.5 Fe1 Ni1 Ti0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.99306276159,FCC+BCC,0,0,0,0,1,0,0,0,7.149183879393632,189.45454545454547,10.896363636363638,1726.708181818182,2.0467117768595045,129.295,0.06367030742152029,73.0,152.1818181818182,2.0846824408468243,7.272727272727272,1.8700042258563851,209.0,6.239398742616035,1246.6799999999996,22.03,89.0,104.0,8.0
44,111,13,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.5,FCC,CAST,,7.8,,,C,25.0,700.0,1650.0,,29.0,93.0,,,,10.1016/j.jallcom.2008.11.059,2008,111,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.5,SS+IM,BCC_B2#2,FCC_L12#1,FCC_L12#2,T6CUNITI#1,,0.16175868798196424,0.6196755246229383,0.16821203273885926,0.05035375465623824,,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.5,1014.08,1210.38,7492.918675215335,0.0,83.94595448227517,27530.24991359311,-79332.95014234316,,0.18181818181818185,0.18181818181818185,0.18181818181818185,,0.18181818181818185,,,,0.09090909090909093,0.18181818181818185,,,,,,,,,,,,982.1150157372366,FCC,0,0,0,1,0,0,0,0,8.000010980659455,197.63636363636363,11.578181818181818,1784.5672727272727,1.1927884297520666,127.1990909090909,0.04809774198642413,76.0,160.9090909090909,2.117224880382775,8.363636363636363,1.7677614722893296,163.0,4.435673043367915,822.3800000000001,22.03,71.0,70.0,7.0
45,112,14,Al1 Co1 Cr1 Fe1 Ni1 Ti1,BCC+BCC,CAST,,6.2,,,C,25.0,1860.0,2580.0,10.7,9.0,90.0,,,,10.1063/1.2734517,,112,Al1 Co1 Cr1 Fe1 Ni1 Ti1,SS+IM,BCC_B2#1,BCC_B2#3,,,,0.0979042089978688,0.9020957910021312,,,,Al1 Co1 Cr1 Fe1 Ni1 Ti1,1223.44,1306.09,6418.0295303154835,8.765046547121564e-07,75.38062258312826,-3625.1904796637928,-99584.72302798608,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,,1378.5806591667904,BCC+BCC,0,1,0,0,0,0,0,0,6.668600250105838,180.83333333333331,10.696666666666667,1726.8866666666665,2.6899222222222234,131.33999999999997,0.0720475090187495,69.66666666666666,146.0,2.0956937799043067,6.666666666666668,1.7917594692280547,209.0,6.2092815083459785,1246.6799999999996,22.03,89.0,104.0,7.0
47,114,14,Al0.667 Co0.667 Cr0.667 Fe0.667 Ni0.667 Ti1,BCC+Laves (C14),CAST,,6.1,,,C,25.0,2220.0,2720.0,6.6,5.0,160.0,,,,10.1063/1.2734517,,114,Al0.667 Co0.667 Cr0.667 Fe0.667 Ni0.667 Ti1,SS+IM,BCC_B2#1,BCC_B2#2,,,,0.0811816774130905,0.9188183225869097,,,,Al0.667 Co0.667 Cr0.667 Fe0.667 Ni0.667 Ti1,1234.14,1277.79,6230.180489038519,2.0297929592288933e-06,73.4153848076959,-7104.60377036114,-100562.38863055805,0.15386389850057672,0.15386389850057672,0.15386389850057672,0.15386389850057672,,0.15386389850057672,,,,0.2306805074971165,,,,,,,,,,,,,1385.2856247865836,BCC+Sec.,0,0,1,0,0,0,0,0,6.502160124745831,175.85305651672437,10.719967704728953,1743.3341268742793,2.9639124409376763,132.47765397923877,0.07480924674960138,67.69504036908883,143.2346020761246,2.1158802963286054,6.461822376009227,1.7782692578165469,209.0,6.2092815083459785,1246.6799999999996,22.03,89.0,104.0,7.0
63,169,22,Co1 Cr1 Cu1 Fe1 Ni1 Ti1,FCC,CAST,,7.4,,,C,25.0,1272.0,1272.0,2.0,0.0,77.0,,,,10.1016/j.intermet.2006.08.005,2006,169,Co1 Cr1 Cu1 Fe1 Ni1 Ti1,SS+IM,BCC_B2#2,FCC_L12#1,FCC_L12#2,SIGMA#1,T6CUNITI#1,0.5348449895788319,0.210442617388288,0.15382513527898026,0.06829759856527493,0.032589659188625136,Co1 Cr1 Cu1 Fe1 Ni1 Ti1,1012.2,1127.93,7193.8925467525305,0.0,81.11329427874927,20173.021361038518,-83084.2022558093,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,1261.867169538921,FCC,0,0,0,1,0,0,0,0,7.708500040541844,190.83333333333331,11.53,1797.6033333333332,1.9585916666666672,128.77833333333334,0.06101787672633927,73.33333333333333,156.66666666666666,2.136363636363636,7.999999999999999,1.7917594692280547,163.0,4.435673043367915,822.3800000000001,22.03,71.0,70.0,7.0
64,171,22,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.8,FCC+Laves (C14),CAST,,7.6,,,C,25.0,1042.0,1848.0,3.0,2.11,128.0,,,,10.1016/j.intermet.2006.08.005,2006,171,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.8,SS+IM,BCC_B2#2,FCC_L12#1,FCC_L12#2,SIGMA#1,T6CUNITI#1,0.3942974920067983,0.3780824122972228,0.15947785479727267,0.031680357290558216,0.03646188360814799,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.8,1013.4,1189.44,7303.706386953699,0.0,82.19026971813621,22954.808539823163,-81673.40481136423,,0.1724137931034483,0.1724137931034483,0.1724137931034483,,0.1724137931034483,,,,0.13793103448275862,0.1724137931034483,,,,,,,,,,,,1178.095674759886,FCC+Sec.,0,0,0,0,0,1,0,0,7.8190731557588675,193.41379310344828,11.548275862068966,1792.6586206896552,1.686632580261594,128.1793103448276,0.056854660837056537,74.3448275862069,158.27586206896552,2.128942486085343,8.137931034482758,1.7886363384232993,163.0,4.435673043367915,822.3800000000001,22.03,71.0,70.0,7.0
65,204,28,Al1 Co1 Cr1 Cu1 Fe1 Mn1 Ni1,FCC+BCC+Sec.,CAST,,7.1,,,C,25.0,1005.0,,15.0,,,,,,10.1016/j.msea.2008.08.025,2008,204,Al1 Co1 Cu1 Fe1 Ni1 Zr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.3132206079233,FCC+Sec.,0,0,0,0,0,1,0,0,7.417404623876027,185.28571428571428,8.882857142857143,1613.8485714285714,1.1646244897959186,129.24142857142854,0.0517411770719277,60.285714285714285,146.57142857142856,2.4312796208530805,7.7142857142857135,1.9459101490553132,209.0,6.239398742616035,1246.6799999999996,19.049999999999983,115.0,104.0,8.0
66,205,28,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,CAST,,7.1,,,C,25.0,1303.0,,24.0,,183.0,,,,10.1016/j.msea.2008.08.025,2008,205,Al1 Co1 Cu1 Fe1 Ni1 Zr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.7328018906084,FCC+BCC,0,0,0,0,1,0,0,0,7.407879090667157,183.16666666666663,10.03,1629.6566666666665,1.3573472222222225,128.28166666666664,0.05271074931711061,70.33333333333333,151.0,2.146919431279621,7.833333333333332,1.7917594692280547,209.0,6.239398742616035,1246.6799999999996,19.049999999999983,89.0,104.0,8.0
67,206,28,Al1 Co1 Cr1 Cu1 Fe1 Ni1 Ti1,FCC+Sec.,CAST,,6.6,,,C,25.0,1234.0,,9.0,,174.0,,,,10.1016/j.msea.2008.08.025,2008,206,Al1 Co1 Cu1 Fe1 Ni1 Zr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.9683216422106,FCC+Sec.,0,0,0,0,0,1,0,0,6.992736320464437,173.57142857142856,10.168571428571427,1674.1342857142856,2.4107959183673477,130.8342857142857,0.06762691884186434,66.57142857142857,145.14285714285714,2.180257510729614,7.285714285714286,1.9459101490553132,209.0,6.239398742616035,1246.6799999999996,22.03,89.0,104.0,8.0
68,207,28,Al1 Co1 Cr1 Cu1 Fe1 Ni1 V1,FCC+BCC,CAST,,6.9,,,C,25.0,1469.0,,16.0,,175.0,,,,10.1016/j.msea.2008.08.025,2008,207,Al1 Co1 Cu1 Fe1 Ni1 Zr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.6110359086391,FCC+BCC,0,0,0,0,1,0,0,0,7.224292998044376,175.28571428571428,40.02571428571429,1708.7057142857145,1.256477551020408,128.75571428571422,0.049450315081669055,66.99999999999999,152.28571428571428,2.2729211087420045,7.428571428571428,1.9459101490553132,209.0,6.239398742616035,1249.6799999999996,19.049999999999983,89.0,104.0,8.0
73,243,36,Al1 Cu0.062 Li0.062 Mg0.062 Zn0.062,FCC+Sec.,CAST,,2.9,,,C,25.0,488.0,879.0,17.0,,,,,,10.1007/s11837-015-1402-z,,243,Al1 Cu1 Ni1 Ti1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.78435984990486,FCC+Sec.,0,0,0,0,0,1,0,0,3.0733168780813127,70.39246794871794,15.612179487179484,918.0867788461536,1.6712360451080701,143.49987179487172,0.038438693538684884,26.40737179487179,74.11217948717947,2.8064958551298083,3.7451923076923066,0.7741015501526746,125.1,8.404449824029244,904.12,32.33,43.8,129.0,10.0
74,244,36,Al1 Li0.062 Mg0.062 Sn0.062 Zn0.062,FCC+Sec.,CAST,,3.0,,,C,25.0,415.0,836.0,16.0,,,,,,10.1007/s11837-015-1402-z,,244,Al1 Cu1 Ni1 Ti1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.6935570825144,FCC+Sec.,0,0,0,0,0,1,0,0,2.9912718174520854,66.41810897435896,16.357371794871792,875.7255769230768,2.8647624134512637,145.19891025641022,0.03913953370459184,24.916987179487176,70.03846153846152,2.8108719980447887,3.397435897435897,0.7741015501526746,103.1,6.752962152008668,479.82000000000005,22.550000000000008,38.8,65.0,10.0
75,247,36,Al1 Li0.5 Mg1 Sn0.2 Zn0.5,FCC+Sec.,CAST,,2.9,,,C,25.0,546.0,546.0,,,,,,,10.1007/s11837-015-1402-z,,247,Al1 Cu1 Ni1 Ti1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.52782912874204,FCC+Sec.,0,0,0,0,0,1,0,0,3.0396147483001035,56.703125,45.4375,790.7253125,5.072804687499999,150.4359375,0.05696377565473034,21.9375,54.09375,2.465811965811966,4.0,1.4803491732577951,103.1,6.752962152008668,479.82000000000005,22.550000000000008,38.8,65.0,10.0
76,248,36,Al1 Li1 Mg1 Sn1 Zn1,FCC+HCP+Sec.,CAST,,3.9,,,C,25.0,600.0,615.0,1.0,,,,,,10.1007/s11837-015-1402-z,,248,Al1 Cu1 Ni1 Ti1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0737630309694,FCC+Sec.,0,0,0,0,0,1,0,0,3.8781896005813032,55.58000000000001,59.8,701.456,6.857983999999997,151.33800000000005,0.05905552484924675,21.64,52.0,2.4029574861367835,4.6000000000000005,1.6094379124341005,103.1,6.752962152008668,479.82000000000005,22.550000000000008,38.8,65.0,10.0
93,285,42,Al0.25 Nb1 Ta1 Ti1 V1,BCC,CAST,,8.8,,,C,25.0,1330.0,,,,92.0,,,,10.1016/j.proeng.2012.03.043,2012,285,Al0.25 Nb1 Ta1 Ti1 V1,SS,BCC_B2#1,,,,,1.0,,,,,Al0.25 Nb1 Ta1 Ti1 V1,1864.88,2101.08,8650.404725397764,1.0449177570358776e-06,87.41638282381109,27095.50144365014,-84185.55389106138,0.05882352941176471,,,,,,,0.2352941176470588,,0.2352941176470588,,,0.2352941176470588,,,,0.2352941176470588,,,,,,445.9904533880318,BCC,1,0,0,0,0,0,0,0,8.6011848015191,130.0,190.94117647058826,2446.4305882352937,1.0698878892733563,141.04529411764705,0.038244001063116616,48.11764705882352,155.05882352941177,3.222493887530563,4.647058823529412,1.5284657100610246,116.0,13.979071806451614,2356.68,14.550000000000011,43.0,124.0,2.0
94,286,42,Al0.5 Nb1 Ta1 Ti1 V1,BCC,CAST,,8.5,,,C,25.0,1014.0,,,,97.0,,,,10.1016/j.proeng.2012.03.043,2012,286,Al0.5 Nb1 Ta1 Ti1 V1,SS+IM,BCC_B2#1,SIGMA#1,,,,0.882086538162934,0.11791346183706608,,,,Al0.5 Nb1 Ta1 Ti1 V1,1770.65,2038.56,8440.527537582091,2.4718607346561457e-06,85.63974135761897,21783.05167350873,-87236.33907474023,0.1111111111111111,,,,,,,0.2222222222222222,,0.2222222222222222,,,0.2222222222222222,,,,0.2222222222222222,,,,,,418.7919413466696,BCC,1,0,0,0,0,0,0,0,8.273238645879152,126.66666666666666,180.44444444444446,2362.3688888888887,1.0116395061728394,141.16333333333333,0.037295110854515416,46.88888888888889,150.66666666666666,3.2132701421800953,4.5555555555555545,1.5810937501718234,116.0,13.979071806451614,2356.68,14.550000000000011,43.0,124.0,2.0
95,287,42,Al1 Nb1 Ta1 Ti1 V1,BCC,CAST,,7.9,,,C,25.0,993.0,,,,101.0,,,,10.1016/j.proeng.2012.03.043,2012,287,Al1 Nb1 Ta1 Ti1 V1,SS+IM,BCC_B2#1,SIGMA#1,,,,0.5202161730657979,0.479783826934202,,,,Al1 Nb1 Ta1 Ti1 V1,1559.21,1899.13,8054.2002353711205,3.982141436233018e-06,80.49638169897727,10527.911723383237,-91943.98217941484,0.2,,,,,,,0.2,,0.2,,,0.2,,,,0.2,,,,,,373.57358858219254,BCC,1,0,0,0,0,0,0,0,7.715730181291237,121.0,162.60000000000005,2219.464,0.9122959999999999,141.364,0.035586742365060015,44.8,143.2,3.1964285714285707,4.4,1.6094379124341005,116.0,13.979071806451614,2356.68,14.550000000000011,43.0,124.0,2.0
96,288,42,Nb1 Ta1 Ti1 V1,BCC,CAST,,9.2,,,C,25.0,1092.0,,,,106.0,,,,10.1016/j.proeng.2012.03.043,2012,288,Nb1 Ta1 Ti1 V1,SS,BCC_B2#1,,,,,1.0,,,,,Nb1 Ta1 Ti1 V1,1926.96,2151.18,8831.88262386024,0.0,87.3501923986977,31882.95863776294,-79313.83628577928,,,,,,,,0.25,,0.25,,,0.25,,,,0.25,,,,,,477.1076994135098,BCC,1,0,0,0,0,0,0,0,8.970124226614043,133.75,202.75,2541.0,1.1352499999999996,140.9125,0.039266386461890006,49.5,160.0,3.2323232323232323,4.75,1.3862943611198906,81.0,12.175346107203493,1349.0,14.550000000000011,31.0,90.0,1.0
103,319,47,Hf0.5 Mo0.5 Nb1 Ti1 Zr1,BCC,CAST,,7.9,,,C,25.0,1176.0,1538.0,,,123.1,,,,10.1016/j.intermet.2015.09.011,2015,319,Nb1 Ti1 V1 Zr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.9549213364824,BCC,1,0,0,0,0,0,0,0,7.835309882353194,123.125,1979.0,2379.925,2.866349999999999,149.07625,0.05724490663154945,35.0,134.75,3.85,4.5,1.5595811562598771,261.0,8.778626253132835,955.0,23.99000000000001,24.0,141.0,2.0
104,320,47,C0.1 Hf0.5 Mo0.5 Nb1 Ti1 Zr1,BCC+Sec.,CAST,,7.8,,,C,25.0,1183.0,2139.0,38.0,,,,,,10.1016/j.intermet.2015.09.011,2015,320,Nb1 Ti1 V1 Zr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.761534269649,BCC+Sec.,0,0,1,0,0,0,0,0,7.6995830656366655,120.1219512195122,1931.317073170732,2437.536585365854,3.7817864366448526,147.3256097560976,0.09445378991450527,34.14634146341464,132.26829268292684,3.8735714285714287,4.487804878048781,1.6362078736759567,329.0,11.009995555405528,2801.0,82.95,44.0,197.0,2.0
105,321,47,C0.3 Hf0.5 Mo0.5 Nb1 Ti1 Zr1,BCC+Sec.,CAST,,7.7,,,C,25.0,1201.0,1965.0,33.0,,,,,,10.1016/j.intermet.2015.09.011,2015,321,C0.3 Hf0.5 Mo0.5 Nb1 Ti1 Zr1,SS+IM,BCC_B2#1,BCC_B2#2,FCC_L12#1,,,0.16062210713953853,0.6881727980832333,0.1512050947772283,,,C0.3 Hf0.5 Mo0.5 Nb1 Ti1 Zr1,1686.32,1960.71,7796.127897548944,0.0,84.62769095842302,12602.0097195098,-95129.04087056268,,,,,,,,0.2325581395348837,0.11627906976744184,0.2325581395348837,,0.06976744186046513,,0.2325581395348837,,,,0.11627906976744184,,,,,1198.034550916494,BCC+Sec.,0,0,1,0,0,0,0,0,7.447068057791956,114.53488372093024,1842.6046511627912,2544.720930232558,5.353828555976202,144.06860465116281,0.1391865551415899,32.55813953488372,127.65116279069768,3.920714285714285,4.4651162790697665,1.7038101440617786,329.0,11.009995555405528,2801.0,82.95,44.0,197.0,2.0
111,335,50,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,ANNEAL,,8.7,,,C,25.0,1575.0,1640.0,9.0,,,,,,10.1016/j.matdes.2015.05.019,2015,335,Hf1 Mo1 Nb1 Ti1 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Hf1 Mo1 Nb1 Ti1 Zr1,1815.29,2034.24,8655.507765936316,0.0,91.6268744975597,31322.099070726406,-85318.9121646671,,,,,,,,0.2,0.2,0.2,,,,0.2,,,,0.2,,,,,662.6521893211734,BCC,1,0,0,0,0,0,0,0,8.619113000054554,139.20000000000002,2814.2,2444.140000000001,3.133135999999998,148.662,0.06092697482551911,33.0,141.8,4.296969696969697,4.6,1.6094379124341005,261.0,8.778626253132835,955.0,23.99000000000001,24.0,141.0,2.0
112,340,51,Hf1 Nb1 Si0.5 Ti1 V1,BCC+Sec.,CAST,,8.6,,,C,800.0,875.0,,50.0,,,,,,10.1016/j.matlet.2016.03.092,2016,340,Hf1 Nb1 Si0.5 Ti1 V1,SS+IM,BCC_B2#1,C16_THETA#1,M5SI3_D88#1,,,0.7566976671918829,0.2239279539316362,0.019374378876480768,,,Hf1 Nb1 Si0.5 Ti1 V1,1174.93,1443.21,9067.02795973671,0.0,82.0723809947104,9261.582436966706,-95216.55856929962,,,,,0.1111111111111111,,,0.2222222222222222,,0.2222222222222222,,,0.2222222222222222,,,,,0.2222222222222222,,,,,1059.5742719178677,BCC+Sec.,0,0,1,0,0,0,0,0,7.477374262977139,100.11111111111109,2802.666666666666,2271.8888888888887,3.076333333333332,141.34444444444443,0.09003452639844814,35.33333333333333,133.33333333333331,3.7735849056603774,4.4444444444444455,1.5810937501718234,81.0,10.951691690357736,1063.0,42.45,47.0,70.0,1.0
114,350,55,Hf1 Nb1 Ti1 Zr1,BCC,CAST,,8.4,,,T,25.0,879.0,969.0,,14.9,92.0,,,,10.1016/j.matlet.2014.05.134,2014,350,Hf1 Nb1 Ti1 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Hf1 Nb1 Ti1 Zr1,1777.19,1825.81,8217.325235014867,0.0,93.28470029395164,36272.53486625152,-82478.88860794889,,,,,,,,0.25,,0.25,,,,0.25,,,,0.25,,,,,490.39681240309716,BCC,1,0,0,0,0,0,0,0,8.216855002733437,91.75,3490.25,2331.175,2.2890687499999993,151.7625,0.04863690264843888,36.25,119.75,3.303448275862069,4.25,1.3862943611198906,48.0,8.778626253132835,809.0,17.349999999999994,14.0,81.0,1.0
118,366,58,Mo0.3 Nb1 Ti1 V1 Zr1,BCC,ANNEAL,,6.7,,,C,25.0,1289.0,,,42.0,,,,,10.1016/j.matdes.2015.06.072,2015,366,Mo0.3 Nb1 Ti1 V1 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Mo0.3 Nb1 Ti1 V1 Zr1,1522.34,1921.35,6553.875073476671,0.0,88.12302223139618,32681.85787191094,-79498.74942865643,,,,,,,,0.2325581395348837,0.06976744186046513,0.2325581395348837,,,0.2325581395348837,0.2325581395348837,,,,,,,,,907.1989215467623,BCC,1,0,0,0,0,0,0,0,6.692589301781904,119.93023255813955,468.37209302325584,2295.4651162790697,3.9865922120064887,144.5995348837209,0.06996253233906234,39.06976744186047,139.06976744186048,3.5595238095238093,4.604651162790699,1.5426131253269075,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
119,367,58,Mo0.5 Nb1 Ti1 V1 Zr1,BCC,ANNEAL,,6.8,,,C,25.0,1473.0,,,32.0,,,,,10.1016/j.matdes.2015.06.072,2015,367,Mo0.5 Nb1 Ti1 V1 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Mo0.5 Nb1 Ti1 V1 Zr1,1548.34,2000.52,6717.615053564223,0.0,88.06143698816444,31891.07839114468,-80211.1308947887,,,,,,,,0.2222222222222222,0.1111111111111111,0.2222222222222222,,,0.2222222222222222,0.2222222222222222,,,,,,,,,903.664852382592,BCC,1,0,0,0,0,0,0,0,6.8497251101177765,129.2222222222222,452.44444444444434,2322.155555555556,3.9002839506172817,144.22888888888892,0.06959360485875044,38.22222222222222,143.11111111111111,3.744186046511628,4.666666666666666,1.5810937501718234,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
120,368,58,Mo0.7 Nb1 Ti1 V1 Zr1,BCC,ANNEAL,,7.0,,,C,25.0,1706.0,,,32.0,,,,,10.1016/j.matdes.2015.06.072,2015,368,Mo0.7 Nb1 Ti1 V1 Zr1,SS,BCC_B2#1,,,,,1.0,,,,,Mo0.7 Nb1 Ti1 V1 Zr1,1575.26,2057.24,6867.990686764573,0.0,87.87467197721297,31248.032085733976,-80616.42534125816,,,,,,,,0.2127659574468085,0.14893617021276595,0.2127659574468085,,,0.2127659574468085,0.2127659574468085,,,,,,,,,897.9316384555217,BCC,1,0,0,0,0,0,0,0,6.993487658169744,137.72340425531914,437.872340425532,2346.574468085107,3.8139162516976,143.88978723404256,0.06916660256148932,37.4468085106383,146.8085106382979,3.9204545454545463,4.723404255319148,1.6006843088771008,261.0,5.726265290090899,955.0,28.65000000000001,27.0,141.0,2.0
